date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:17:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:16:42%20GMT	https://jobify-demos.astoundify.com/extended/resume/amanda-cook/?share=linkedin	D:/emp/jobify-demos.astoundify.com/extended/resume/amanda-cook/index9f21.html	(from https://jobify-demos.astoundify.com/extended/resume/amanda-cook/)
06:17:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:16:42%20GMT	https://jobify-demos.astoundify.com/extended/resume/amanda-cook/?share=google-plus-1	D:/emp/jobify-demos.astoundify.com/extended/resume/amanda-cook/index386f.html	(from https://jobify-demos.astoundify.com/extended/resume/amanda-cook/)
06:18:56	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:17:50%20GMT	https://jobify-demos.astoundify.com/extended/resume/amanda-cook/?share=twitter	D:/emp/jobify-demos.astoundify.com/extended/resume/amanda-cook/index9a7b.html	(from https://jobify-demos.astoundify.com/extended/resume/amanda-cook/)
06:20:03	54233/54233	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f707949f82167d7d4dcb86caeea04f34-gzip%22	https://jobify-demos.astoundify.com/extended/resume-skill/analysis/feed/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/analysis/feed/index.html	(from https://jobify-demos.astoundify.com/extended/resume-skill/analysis/)
06:20:04	55517/55517	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f707949f82167d7d4dcb86caeea04f34-gzip%22	https://jobify-demos.astoundify.com/extended/resume-skill/finance/feed/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/finance/feed/index.html	(from https://jobify-demos.astoundify.com/extended/resume-skill/finance/)
06:20:04	54241/54241	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f707949f82167d7d4dcb86caeea04f34-gzip%22	https://jobify-demos.astoundify.com/extended/resume-skill/marketing/feed/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/marketing/feed/index.html	(from https://jobify-demos.astoundify.com/extended/resume-skill/marketing/)
06:20:04	55501/55501	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f707949f82167d7d4dcb86caeea04f34-gzip%22	https://jobify-demos.astoundify.com/extended/resume-skill/sales/feed/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/sales/feed/index.html	(from https://jobify-demos.astoundify.com/extended/resume-skill/sales/)
06:20:06	2339/2339	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Jun%202017%2006:20:05%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fresume%2Fkimberly-morgan%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed784d.json	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:20:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Jun%202017%2006:20:05%20GMT	https://jobify-demos.astoundify.com/extended/?p=99991408	D:/emp/jobify-demos.astoundify.com/extended/index4b1a.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:20:07	2430/2430	---M-Z	200	added ('OK')	text/xml	date:Fri,%2016%20Jun%202017%2006:20:07%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fresume%2Fkimberly-morgan%2F&format=xml	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed9a55	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:20:07	7823/7823	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:20:07%20GMT	https://jobify-demos.astoundify.com/extended/wp-login.php?redirect_to=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fresume%2Fkimberly-morgan%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-login2cd7.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:21:13	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:20:07%20GMT	https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/?share=email	D:/emp/jobify-demos.astoundify.com/extended/resume/kimberly-morgan/index3081.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:21:13	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:20:08%20GMT	https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/?share=linkedin	D:/emp/jobify-demos.astoundify.com/extended/resume/kimberly-morgan/index9f21.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:21:13	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:20:08%20GMT	https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/?share=google-plus-1	D:/emp/jobify-demos.astoundify.com/extended/resume/kimberly-morgan/index386f.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:21:14	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:20:09%20GMT	https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/?share=facebook	D:/emp/jobify-demos.astoundify.com/extended/resume/kimberly-morgan/index5a58.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:22:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:21:15%20GMT	https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/?share=twitter	D:/emp/jobify-demos.astoundify.com/extended/resume/kimberly-morgan/index9a7b.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:22:20	58965/58965	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:21:15%20GMT	https://jobify-demos.astoundify.com/extended/resume-skill/accounting/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/accounting/index.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:22:21	60322/60322	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:21:15%20GMT	https://jobify-demos.astoundify.com/extended/resume-skill/management/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/management/index.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:22:21	58925/58925	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:21:16%20GMT	https://jobify-demos.astoundify.com/extended/resume-skill/money/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/money/index.html	(from https://jobify-demos.astoundify.com/extended/resume/kimberly-morgan/)
06:23:28	78904/78904	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:22:22%20GMT	https://jobify-demos.astoundify.com/extended/resume/paul-richards/?shared=email%26msg=fail	D:/emp/jobify-demos.astoundify.com/extended/resume/paul-richards/index62e6.html	(from https://jobify-demos.astoundify.com/extended/resume/paul-richards/?share=email)
06:23:28	57060/57060	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f707949f82167d7d4dcb86caeea04f34-gzip%22	https://jobify-demos.astoundify.com/extended/resume-skill/development/feed/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/development/feed/index.html	(from https://jobify-demos.astoundify.com/extended/resume-skill/development/)
06:23:28	54318/54318	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f707949f82167d7d4dcb86caeea04f34-gzip%22	https://jobify-demos.astoundify.com/extended/resume-skill/writing/feed/	D:/emp/jobify-demos.astoundify.com/extended/resume-skill/writing/feed/index.html	(from https://jobify-demos.astoundify.com/extended/resume-skill/writing/)
06:23:30	77403/77403	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:22:24%20GMT	https://jobify-demos.astoundify.com/extended/canada-adds-12500-jobs-in-modest-july-rebound/?shared=email%26msg=fail	D:/emp/jobify-demos.astoundify.com/extended/canada-adds-12500-jobs-in-modest-july-rebound/index62e6.html	(from https://jobify-demos.astoundify.com/extended/canada-adds-12500-jobs-in-modest-july-rebound/?share=email)
06:23:32	78191/78191	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:23:31%20GMT	https://jobify-demos.astoundify.com/extended/canada-adds-12500-jobs-in-modest-july-rebound-which-is-a-good-sign/?shared=email%26msg=fail	D:/emp/jobify-demos.astoundify.com/extended/canada-adds-12500-jobs-in-modest-july-rebound-which-is-a-good-sign/index62e6.html	(from https://jobify-demos.astoundify.com/extended/canada-adds-12500-jobs-in-modest-july-rebound-which-is-a-good-sign/?share=email)
06:23:33	117710/117710	---M--	200	added ('OK')	image/jpeg	etag:%221cbce-5316222ebfb80%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/extended/wp-content/uploads/sites/3/2016/04/blog-image-323.jpg	D:/emp/17314-presscdn-0-16-pagely.netdna-ssl.com/extended/wp-content/uploads/sites/3/2016/04/blog-image-323.jpg	(from https://jobify-demos.astoundify.com/extended/canada-adds-12500-jobs-in-modest-july-rebound-which-is-a-good-sign/)
06:23:33	2546/2546	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Jun%202017%2006:23:32%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fweb-designer-developer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embedab4e.json	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:23:33	78251/78251	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:23:31%20GMT	https://jobify-demos.astoundify.com/extended/fitness-industry-leading-the-charge-on-hiring-in-the-uk-and-ireland/?shared=email%26msg=fail	D:/emp/jobify-demos.astoundify.com/extended/fitness-industry-leading-the-charge-on-hiring-in-the-uk-and-ireland/index62e6.html	(from https://jobify-demos.astoundify.com/extended/fitness-industry-leading-the-charge-on-hiring-in-the-uk-and-ireland/?share=email)
06:23:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Jun%202017%2006:23:32%20GMT	https://jobify-demos.astoundify.com/extended/?p=3246	D:/emp/jobify-demos.astoundify.com/extended/index066e.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:23:34	2669/2669	---M-Z	200	added ('OK')	text/xml	date:Fri,%2016%20Jun%202017%2006:23:34%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fweb-designer-developer%2F&format=xml	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed691c	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:23:35	7828/7828	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:23:34%20GMT	https://jobify-demos.astoundify.com/extended/wp-login.php?redirect_to=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fweb-designer-developer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-loginf0bb.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:24:40	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:23:35%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-developer/?share=email	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-developer/index3081.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:24:41	59109/59109	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:23:35%20GMT	https://jobify-demos.astoundify.com/extended/job-region/sacramento/	D:/emp/jobify-demos.astoundify.com/extended/job-region/sacramento/index.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:24:41	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:23:36%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-developer/?share=google-plus-1	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-developer/index386f.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:24:42	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:23:36%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-developer/?share=linkedin	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-developer/index9f21.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:24:42	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:24:42%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-developer/?share=facebook	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-developer/index5a58.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:24:43	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:24:42%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-developer/?share=twitter	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-developer/index9a7b.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-developer/)
06:24:43	2479/2479	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Jun%202017%2006:24:43%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fux-designer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embedb70d.json	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:24:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Jun%202017%2006:24:43%20GMT	https://jobify-demos.astoundify.com/extended/?p=3249	D:/emp/jobify-demos.astoundify.com/extended/index4e72.html	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:24:44	2605/2605	---M-Z	200	added ('OK')	text/xml	date:Fri,%2016%20Jun%202017%2006:24:43%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fux-designer%2F&format=xml	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embedf758	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:24:44	7816/7816	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:24:44%20GMT	https://jobify-demos.astoundify.com/extended/wp-login.php?redirect_to=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fux-designer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-login6832.html	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:25:50	59037/59037	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:24:44%20GMT	https://jobify-demos.astoundify.com/extended/job-region/santa-rosa/	D:/emp/jobify-demos.astoundify.com/extended/job-region/santa-rosa/index.html	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:25:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:24:44%20GMT	https://jobify-demos.astoundify.com/extended/job/ux-designer/?share=email	D:/emp/jobify-demos.astoundify.com/extended/job/ux-designer/index3081.html	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:25:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:24:45%20GMT	https://jobify-demos.astoundify.com/extended/job/ux-designer/?share=linkedin	D:/emp/jobify-demos.astoundify.com/extended/job/ux-designer/index9f21.html	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:25:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:24:45%20GMT	https://jobify-demos.astoundify.com/extended/job/ux-designer/?share=google-plus-1	D:/emp/jobify-demos.astoundify.com/extended/job/ux-designer/index386f.html	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:25:52	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:25:51%20GMT	https://jobify-demos.astoundify.com/extended/job/ux-designer/?share=facebook	D:/emp/jobify-demos.astoundify.com/extended/job/ux-designer/index5a58.html	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:25:52	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:25:52%20GMT	https://jobify-demos.astoundify.com/extended/job/ux-designer/?share=twitter	D:/emp/jobify-demos.astoundify.com/extended/job/ux-designer/index9a7b.html	(from https://jobify-demos.astoundify.com/extended/job/ux-designer/)
06:25:52	2594/2594	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Jun%202017%2006:25:52%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fweb-designer-front-end-developer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed959f.json	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:25:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Jun%202017%2006:25:52%20GMT	https://jobify-demos.astoundify.com/extended/?p=3360	D:/emp/jobify-demos.astoundify.com/extended/indexd40d.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:25:53	2717/2717	---M-Z	200	added ('OK')	text/xml	date:Fri,%2016%20Jun%202017%2006:25:52%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fweb-designer-front-end-developer%2F&format=xml	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed64cb	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:25:54	7837/7837	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:25:53%20GMT	https://jobify-demos.astoundify.com/extended/wp-login.php?redirect_to=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fweb-designer-front-end-developer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-login5f57.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:26:59	64072/64072	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:25:53%20GMT	https://jobify-demos.astoundify.com/extended/job-region/kansas/	D:/emp/jobify-demos.astoundify.com/extended/job-region/kansas/index.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:26:59	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:25:54%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/?share=email	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/index3081.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:26:59	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:25:54%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/?share=linkedin	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/index9f21.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:27:00	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:25:54%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/?share=google-plus-1	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/index386f.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:27:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:27:00%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/?share=facebook	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/index5a58.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:27:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:27:01%20GMT	https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/?share=twitter	D:/emp/jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/index9a7b.html	(from https://jobify-demos.astoundify.com/extended/job/web-designer-front-end-developer/)
06:27:01	2507/2507	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Jun%202017%2006:27:01%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fproduct-designer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed0d0e.json	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:27:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Jun%202017%2006:27:01%20GMT	https://jobify-demos.astoundify.com/extended/?p=1721	D:/emp/jobify-demos.astoundify.com/extended/index6ccc.html	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:27:02	2633/2633	---M-Z	200	added ('OK')	text/xml	date:Fri,%2016%20Jun%202017%2006:27:02%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fproduct-designer%2F&format=xml	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed64f5	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:27:03	7822/7822	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:27:02%20GMT	https://jobify-demos.astoundify.com/extended/wp-login.php?redirect_to=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fproduct-designer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-loginff8f.html	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:28:08	63153/63153	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:27:03%20GMT	https://jobify-demos.astoundify.com/extended/job-region/san-francisco/	D:/emp/jobify-demos.astoundify.com/extended/job-region/san-francisco/index.html	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:28:08	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:27:03%20GMT	https://jobify-demos.astoundify.com/extended/job/product-designer/?share=email	D:/emp/jobify-demos.astoundify.com/extended/job/product-designer/index3081.html	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:28:09	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:27:03%20GMT	https://jobify-demos.astoundify.com/extended/job/product-designer/?share=google-plus-1	D:/emp/jobify-demos.astoundify.com/extended/job/product-designer/index386f.html	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:28:09	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:27:03%20GMT	https://jobify-demos.astoundify.com/extended/job/product-designer/?share=linkedin	D:/emp/jobify-demos.astoundify.com/extended/job/product-designer/index9f21.html	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:28:12	2507/2507	---MCZ	200	added ('OK')	application/json	date:Fri,%2016%20Jun%202017%2006:28:10%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fgraphic-designer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embedb8a4.json	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
06:28:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:28:11%20GMT	https://jobify-demos.astoundify.com/extended/job/product-designer/?share=facebook	D:/emp/jobify-demos.astoundify.com/extended/job/product-designer/index5a58.html	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:28:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:28:11%20GMT	https://jobify-demos.astoundify.com/extended/job/product-designer/?share=twitter	D:/emp/jobify-demos.astoundify.com/extended/job/product-designer/index9a7b.html	(from https://jobify-demos.astoundify.com/extended/job/product-designer/)
06:28:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Jun%202017%2006:28:11%20GMT	https://jobify-demos.astoundify.com/extended/?p=1728	D:/emp/jobify-demos.astoundify.com/extended/index3ac4.html	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
06:28:13	2633/2633	---M-Z	200	added ('OK')	text/xml	date:Fri,%2016%20Jun%202017%2006:28:12%20GMT	https://jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fgraphic-designer%2F&format=xml	D:/emp/jobify-demos.astoundify.com/extended/wp-json/oembed/1.0/embed1127	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
06:28:14	7822/7822	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2006:28:14%20GMT	https://jobify-demos.astoundify.com/extended/wp-login.php?redirect_to=https%3A%2F%2Fjobify-demos.astoundify.com%2Fextended%2Fjob%2Fgraphic-designer%2F	D:/emp/jobify-demos.astoundify.com/extended/wp-logindb4d.html	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
06:29:19	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:28:14%20GMT	https://jobify-demos.astoundify.com/extended/job/graphic-designer/?share=email	D:/emp/jobify-demos.astoundify.com/extended/job/graphic-designer/index3081.html	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
06:29:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:28:14%20GMT	https://jobify-demos.astoundify.com/extended/job/graphic-designer/?share=linkedin	D:/emp/jobify-demos.astoundify.com/extended/job/graphic-designer/index9f21.html	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
06:29:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:28:15%20GMT	https://jobify-demos.astoundify.com/extended/job/graphic-designer/?share=google-plus-1	D:/emp/jobify-demos.astoundify.com/extended/job/graphic-designer/index386f.html	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
06:29:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:28:15%20GMT	https://jobify-demos.astoundify.com/extended/job/graphic-designer/?share=facebook	D:/emp/jobify-demos.astoundify.com/extended/job/graphic-designer/index5a58.html	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
06:29:21	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Jun%202017%2006:29:21%20GMT	https://jobify-demos.astoundify.com/extended/job/graphic-designer/?share=twitter	D:/emp/jobify-demos.astoundify.com/extended/job/graphic-designer/index9a7b.html	(from https://jobify-demos.astoundify.com/extended/job/graphic-designer/)
